52111,35293
25607,45765
36329,44971
28690,61066
41131,9497
6282,38706
48637,16927
2080,5988
46564,23576
12991,9101
28502,57518
61034,59154
59176,49980
33125,48247
41752,25260
14596,8248
18255,39325
38087,26757
65201,24675
46108,42112
42123,10489
28557,22063
27606,35886
7832,24876
36842,42386
35637,1991
54963,34065
28354,36538
14520,55884
41433,42779
47083,41561
46664,64860
1121,26003
10621,54431
21470,62438
57525,56903
25140,35816
9642,8274
24804,46872
46085,47127
55107,44321
30441,15531
23383,52373
48718,64214
33694,14758
25849,58939
18861,20303
22222,63062
54561,40275
62322,27882
48766,18822
19999,52205
14832,62900
25054,50662
39181,43183
47780,21208
41947,37321
34783,4013
31069,64895
1143,52405
40127,10637
56362,31698
11055,18813
3113,46571
54238,29670
45344,42084
46021,6103
53395,62449
26500,16824
19126,27918
62633,25451
12052,8648
45449,36171
19272,45660
53206,22574
54864,49428
9318,64830
53632,13252
16780,53872
19221,42151
43144,12956
58512,22356
25978,39586
50479,65405
25271,55797
57447,40997
1615,49309
19038,8550
56168,57212
21981,62207
1517,9615
42184,4316
29347,22145
22895,3773
28158,14342
22534,57310
39174,40158
16882,61546
2163,8657
10253,53167
16707,801
30688,13604
65222,11166
48866,5594
47551,51853
1858,60986
33993,59019
21791,23277
37222,39486
3044,50712
2042,49186
56845,55727
20892,42240
49713,50915
42738,362
60055,23509
49602,39354
24751,36349
21329,56835
61058,12154
36219,8297
4182,14766
19560,9340
9892,38616
38264,5644
62073,59579
60139,21849
46272,8708
993,61971
50262,13742
267,25209
40065,55475
39941,49175
42176,45572
1260,7376
18101,6215
8168,57596
21154,1946
11133,25247
49248,37028
42549,22215
51119,4349
14068,29864
65413,55447
57765,46775
53191,60293
52597,29959
43966,43206
41090,64890
48255,49229
38132,63144
20289,60019
2102,27022
7964,50048
7367,45189
35379,28049
53830,12318
45330,45962
50279,56357
19018,18418
59167,22765
5154,62490
21275,33545
15779,38273
11377,20003
57523,15121
33692,768
34237,36831
4790,46350
60213,42951
56775,23941
40356,47576
64542,62758
31517,1855
64972,31408
8332,10608
30066,27370
39821,64047
48663,25685
58346,53650
2737,42083
65400,44044
46956,41552
15857,2723
43762,11626
46690,52314
52438,19758
44749,32623
2079,25069
21869,34319
32533,8359
60954,4674
25127,29925
23267,17089
5292,54160
29077,17447
44594,23210
19971,8673
54078,16198
21915,9865
63202,36314
45705,11851
4290,27834
19765,58823
44095,46605
35550,34534
44046,29078
17613,35183
21516,4080
6394,57634
52327,9253
16699,40233
1160,5788
62511,1661
35979,4345
49104,5012
61250,22074
7525,12407
60765,51583
11984,55956
40139,32825
17343,28813
54011,38633
51607,18133
5137,53699
38467,42017
43340,55600
41024,45700
60775,40229
22914,52858
41956,56856
55715,27009
51150,20310
21141,5415
43004,51296
65528,17292
40526,39638
8145,1411
23677,13215
51020,6960
7146,35218
22587,15401
130,40314
63957,42599
13255,6021
41273,379
57276,16672
4158,5190
27494,41022
59340,61616
37402,65090
34846,14630
21972,55688
5929,18667
61359,6397
24289,275
55229,19935
6970,6754
21379,7265
14023,22149
39092,18792
16910,7062
54427,60809
46635,43417
22372,62616
4836,38168
12648,10620
46467,51809
23815,59333
19623,31845
57373,15423
57271,55029
35931,56137
18629,35031
43309,15311
23844,37976
1207,14325
29388,51120
51375,30205
5837,42863
15408,13300
47735,63157
51547,52297
61895,51589
18930,55402
9008,46836
23477,27975
51890,16938
60081,50275
49751,31637
16991,14125
3872,42596
21437,49631
40122,62178
46206,4998
49000,7036
30123,18969
25249,35283
33995,59449
56444,8672
34997,58951
45318,38110
35728,20052
35124,15080
59997,62079
13686,39630
4851,6993
43877,37495
35897,43131
65387,14553
46976,60868
55234,13242
11033,32859
2337,6483
58645,23207
55212,13968
62629,58807
63210,32914
39690,3250
61368,49484
55252,63368
32452,1528
63553,9075
7977,45291
39030,35278
65529,10555
42018,25626
22068,14312
18582,59374
36024,38476
20766,23078
24934,51774
53974,59182
1745,5251
18345,23147
53829,15191
15928,45260
48311,20469
39356,30496
55081,2283
21308,19360
41287,58885
29991,55269
14153,27659
11376,21812
37133,24751
45495,38133
52519,61413
17782,35534
53217,5651
42123,10489
9264,64500
63173,47831
62540,13360
15476,51496
59219,62897
20652,30608
55187,39665
30185,30635
8641,23539
47539,27665
22313,35051
23472,28788
6572,33936
54501,34039
4056,35180
12729,42235
55236,29432
38137,13883
35043,33985
60368,22420
27145,38091
4721,2083
59543,19925
31990,35662
53625,4027
25702,15678
25618,35466
11827,59793
51388,45600
37796,54232
53717,24167
40122,62178
42097,34339
15017,23915
61494,53646
40144,52372
50201,32091
8555,9945
19573,34823
20207,49469
15963,43337
35115,62617
39877,65495
5672,38460
48713,64267
36862,9734
56716,13936
12020,11432
22375,37669
20423,27525
40909,18543
30263,32885
15688,16476
21743,23357
56550,22718
57076,64680
50885,60119
42564,6264
5286,52862
64738,18394
31240,20252
50174,61958
11907,50017
23645,8319
42438,39582
5528,21548
37878,20046
6890,40082
26118,12766
3813,43767
22849,12403
11533,9391
48344,9836
50351,55805
3725,19759
17540,52920
47206,43326
19285,48871
39384,16236
60113,20611
42563,5153
9751,52309
45972,20808
6289,40771
16492,64336
41149,10975
8071,5445
62341,29847
8030,5734
43185,63075
52444,57920
65381,24183
42890,46642
3564,7632
4462,32246
6303,45933
5633,60211
6149,9239
9232,21460
30113,49363
62585,30395
63158,33038
21090,45146
13288,52476
59319,7925
40398,43350
27894,39758
55541,4999
46571,1113
60723,54417
7983,5501
47285,46663
40225,9555
6976,29060
27325,45279
4236,47472
795,21257
47690,55282
52250,46146
33574,34302
42874,30882
65244,12352
59325,15839
65075,6545
357,15479
50981,47415
58754,8826
5803,65305
50615,45301
28592,35956
27027,39153
39688,26652
38545,323
15176,49756
35653,7255
33337,17019
46707,50129
30799,24221
33141,20743
63382,62190
17880,58220
57213,48799
58513,9027
53190,28830
10002,56714
23567,23389
55981,51279
42362,55970
52814,27350
9998,37014
52156,50464
38649,17467
36125,34111
13741,49999
34631,40965
52878,24854
53660,9472
30023,45573
56571,27881
27588,61176
24111,64637
12220,61728
60486,63006
54983,13957
29968,61652
41015,38517
53623,56757
14586,49442
27774,2950
24873,57067
63540,46568
16343,28181
58563,10145
59525,10647
14268,47392
53775,25949
53314,43834
42952,64476
48291,31873
34608,756
33527,13365
62302,57958
20744,45596
57950,47462
35962,15778
12467,60177
56577,53811
37828,5880
49402,26914
48274,9226
39375,19741
13174,36046
34482,17962
34432,1220
13469,47551
3752,21436
53768,10012
26357,58759
18698,20146
35229,52927
46541,53871
1099,45753
28217,54907
49589,5959
30417,42115
44148,55592
54283,14713
24839,62405
9071,1213
23640,236
27424,43620
56101,21815
22753,59155
14465,36019
24775,31877
24420,40088
3736,28972
8437,64391
3474,44298
58134,21870
3926,49326
18051,15201
25680,13076
55666,50922
4273,15971
26120,45852
41649,15459
282,47426
59792,57428
49508,19096
367,38589
34780,4416
42022,15102
4093,31
6746,43138
63223,28725
62201,18491
11943,43621
49591,34037
42257,56003
57175,22677
20757,24231
42487,56117
33887,34093
4436,47624
6709,37575
7609,47355
12867,18465
31884,15728
53313,31603
52252,23680
979,60721
54529,59955
7960,22188
56927,39725
12724,30312
40609,56787
46583,19253
12835,46337
23775,49325
4341,35719
1214,17862
50882,50874
39711,25837
48523,19961
58084,50456
27714,28474
25456,34868
4397,33743
34157,54799
17529,42683
57482,24370
60091,15785
45218,39322
28235,14521
44150,34254
58822,55966
27761,36387
59265,52147
22570,61394
42251,52857
2437,32407
53653,58407
12442,9154
61213,13119
41751,26965
51113,55915
50316,42352
41439,46509
35828,59816
54374,19774
61013,61927
31800,58060
37877,44679
19183,13629
16617,12971
48541,55999
7654,20926
63321,24475
18598,55934
8103,62309
4946,29386
17028,49336
6661,45591
25726,58246
50588,20736
8476,49536
17653,30599
46025,42379
48913,16579
37642,25778
27248,5940
45652,24328
12336,16372
59551,58221
63610,45474
23933,16543
17526,40398
3338,10930
7991,5493
29298,32746
30257,8931
24295,30117
51871,4461
32411,17289
64626,26090
13311,6861
50425,1595
46400,38788
56338,650
25477,33943
56854,27758
33443,18049
27349,14183
41579,14297
56480,38628
8764,49824
25342,2310
52583,48421
5989,54903
35632,7924
354,26458
65389,15375
37491,18385
63383,30933
12152,64524
48548,39384
3371,153
61519,5789
50337,14291
27220,63240
6155,1401
40181,61319
25146,60770
41037,31215
46433,28307
20097,18099
10135,18645
31226,28194
57401,25723
13290,33170
32133,14999
59428,58200
36542,11206
56721,26691
43993,32027
23679,8269
36740,18872
1331,35985
19540,13576
23241,28811
35969,59571
37599,43693
15411,52113
29102,3638
28914,1898
23096,29900
56689,2851
47508,11080
38448,43508
10522,24898
26599,46757
52046,26582
9909,14407
21842,49354
18579,52209
21800,21820
19613,29119
12690,39178
37723,25161
55220,104
62183,57765
34578,32138
34749,40415
39038,57222
8991,36077
29720,59308
58119,33221
10549,59847
42182,42398
19947,23641
42538,33234
46586,4642
9792,27780
50926,1142
38527,38477
17009,55331
37084,3648
29427,15185
5945,15227
41282,9274
55523,13505
11095,64661
34547,14161
59541,12071
60491,15033
11613,2431
57887,14317
58347,50777
30953,27307
56963,4961
6489,23963
17318,55678
52927,30605
23281,14243
22831,35709
796,57216
32863,26925
35435,40921
44502,59950
36802,19386
1080,35532
51654,9886
7610,24546
27130,65058
55573,34471
26332,30784
49659,57833
9056,21412
64429,48463
5148,17536
29198,27542
29521,15875
59863,5141
22681,48347
21243,5865
16180,38120
54832,59892
46885,51511
10705,19331
28392,41980
48372,40616
7575,4821
29608,14524
43402,54322
21044,7144
44658,17386
16927,55277
8058,12450
33473,7411
31380,41032
27271,33861
48975,29085
46421,34023
45087,27117
38631,52645
42358,10958
47926,61582
33659,23145
8772,35960
54946,45978
12525,54415
19806,55398
39492,25720
4714,25362
3988,58696
18084,30424
43529,54475
37810,49962
65211,14761
55451,47497
26771,44017
59463,28933
9892,38616
1616,4372
833,13939
38782,31366
19546,38530
47779,32385
18642,51018
59164,11136
65459,58897
31457,21779
26755,18785
51003,26409
24303,45373
9474,7930
39077,25015
62583,56501
8271,26269
53992,49148
15358,18950
31947,41017
6135,26933
8632,36684
2343,62437
19594,62258
56357,60983
42422,18446
41835,13529
19215,21085
62158,14934
29719,24149
12817,46019
13542,12478
48560,44660
45355,31897
54332,4256
12812,8688
9461,38791
56736,44004
17389,18319
7227,38953
31388,33280
20618,61234
6865,41091
34660,50328
29769,58635
7368,59612
61556,38184
38175,39661
1046,22126
49079,30453
50852,63192
3902,29510
50762,7154
24214,4590
3644,18080
62142,18374
39377,56195
53736,7932
7325,41407
59406,5526
23495,24453
26799,22013
47844,56600
31695,31517
56062,57606
4941,53487
26216,27260
1623,18325
61926,3518
52035,22817
45732,27352
24021,21095
9131,3097
27503,3261
5866,57490
8021,39655
30084,5048
50832,34132
37360,19892
23787,25433
48428,52496
57960,15996
36539,10665
34283,46169
45194,36658
21661,6591
15702,33454
55871,30733
53996,48848
61059,33633
513,53043
55305,9931
42360,1548
19935,59821
23558,27614
17820,53504
59661,55471
53545,61163
35492,33496
10477,11407
33499,48329
41981,64543
43715,8609
16559,11773
34760,7132
50610,41258
26563,4769
15365,40983
13028,62744
30069,32007
39058,43018
59431,7909
36743,42309
22677,16167
40460,1520
985,54555
59453,7519
25716,45352
42547,41361
38019,23905
18715,19721
54539,40569
12682,39986
3287,13077
25215,14925
61454,56726
63338,22546
54291,12401
3239,15461
110,46326
46361,9819
49524,45608
54395,4969
226,21466
36213,13575
20219,6889
58975,9005
3017,7563
16789,62503
31867,39785
24600,60332
16538,5058
39252,520
23861,21959
40832,62916
59176,49980
13284,19992
22290,11658
5885,53023
475,46025
23277,35471
33857,55155
51106,23706
7965,33599
56605,13631
50070,1774
40805,48759
35030,33070
7872,30724
2720,59620
6614,15918
29466,55106
61204,57800
27718,30238
26500,16824
1511,2213
15102,33030
19808,35236
43754,3218
23824,55508
14654,14662
27964,4512
38074,10978
63278,30902
54191,17661
61788,9152
57838,49014
46413,12015
5310,46534
38282,14386
45520,37268
22949,36535
17183,27885
9962,20626
11822,41910
48920,46764
5364,30376
41392,23156
54791,20677
54474,65394
18785,60051
34103,44917
15995,26985
60897,63507
9765,29751
64259,12001
6796,36720
27572,35944
60537,28347
21244,3936
62475,6521
44513,47123
48382,3846
22810,12610
33011,7505
46201,14011
32853,28647
53017,27739
54952,56252
45507,14497
35755,29721
53093,3703
49241,44187
30621,16575
15948,23088
42912,33252
37098,46738
31940,63480
52352,36548
1767,56741
47215,12733
43157,61223
26584,49516
63190,62254
2814,45318
31627,65529
38754,33114
36906,18386
24800,61988
11825,15075
23025,44707
61588,19016
1043,113
33189,5815
39257,56731
63851,65241
36317,2815
23859,58513
39077,25015
64095,20269
30651,10921
22385,24867
4574,5606
51931,9417
1133,30991
25978,39586
23880,8284
58392,30636
36146,17834
25764,18648
62861,57391
17393,33955
37296,60020
37637,8983
17139,60241
42972,28992
21074,48586
55120,46612
48505,33723
47742,48518
35136,58244
59433,47595
62152,13020
20231,1477
29389,19311
20854,61134
7247,19101
39565,49455
41295,65437
33231,5405
1481,58251
53719,56341
38545,323
26771,44017
47618,36858
918,18158
9470,22278
8427,48985
46629,25655
5575,54661
19641,39931
59549,13759
51053,9231
47553,5107
44251,21193
53100,47696
42157,24143
27540,2376
38195,31889
49139,38993
10169,65275
15578,14850
17094,30622
12824,39340
9786,26978
18853,40631
52553,62987
58979,16705
36086,31566
51763,44433
42322,61642
41147,34729
54602,62194
13734,1918
10516,55240
13954,38778
58895,37213
47133,54335
33249,58387
29729,58451
8437,64391
11422,23206
64091,23881
19644,24096
48161,52307
43595,60601
48628,55208
49650,28778
62069,33287
33983,53645
9598,60550
39401,62379
7054,61974
42396,28928
31522,45850
34133,13543
29584,46676
17346,42938
51729,19395
38105,48667
42978,38618
11839,54285
42348,9296
3477,38951
11222,19502
3673,56987
28638,14310
2117,21847
50121,5515
19872,15332
59006,29062
65008,20916
22698,34642
14845,42527
28258,33882
30441,15531
64586,42482
32733,6399
38491,329
13795,11713
39419,55785
24028,27456
52895,11629
1752,15468
55119,35229
61618,48170
41775,8573
65527,53557
11475,11825
33312,52580
62501,1591
57754,44226
16106,34962
5678,19382
24352,54884
6422,61294
33183,13421
5938,64426
31825,60163
36659,17041
24943,14013
36011,47385
26555,47785
27435,41625
50246,19998
60889,15131
47682,41274
37430,12174
35762,47914
4685,38895
37004,14704
37252,55224
50487,61301
42408,38588
21960,52700
15576,42604
33000,4604
45071,63325
27771,43881
5632,65348
3543,36885
20689,64131
3350,43886
18472,5180
7050,562
3261,40671
33787,8169
16687,29565
20915,33809
45424,14900
17134,26742
20483,40929
10819,16417
40095,20333
46528,56068
32033,17747
46291,22065
52156,50464
9739,22393
24366,49334
24035,30145
21463,59925
59478,53678
6373,24823
50280,31868
35637,1991
50086,22910
29985,64851
55342,10678
11515,40169
43208,44252
2731,15129
44188,32768
8881,48227
31155,11281
34264,9068
1288,48668
12303,30557
58198,7342
29060,30648
24434,61674
5001,43851
52479,33741
10354,35306
582,30
57379,1793
46728,33948
43508,15272
11425,49107
50313,40011
22002,7274
32109,11791
916,328
3779,56737
25916,18848
7693,6575
10886,54622
49267,31185
5875,10065
14753,48339
37095,13221
23020,8656
29389,19311
9718,52302
39603,273
52085,59143
50655,49581
28110,55638
12111,413
60242,35530
26710,20910
45371,11561
43787,39033
50943,51661
18004,23304
16803,12673
44752,23188
27582,26822
53133,30255
31972,6936
9490,24458
2181,35223
63070,13670
41443,12737
47566,60758
1632,39588
29910,54574
54935,16341
10111,37709
38768,1076
11259,26601
35084,26864
22630,2366
17600,37380
61284,3224
15383,58965
45877,12231
54477,31087
63598,3318
56162,60762
47253,24359
57757,50879
39020,21328
51939,21185
52109,51759
63036,61088
4751,34013
27188,21480
58146,6938
54170,15042
61753,12667
25230,19734
54543,39005
19684,51992
1364,62984
7223,2677
82,4042
7923,61265
61164,8912
57376,53092
19867,32393
64321,44659
33759,29613
34344,9788
37432,60620
53471,27821
54825,44011
11504,2228
5475,15425
39585,49619
14627,29697
11575,63349
20238,47254
30891,48409
47604,43944
64645,9623
30175,4525
45166,1270
58990,32502
43629,62223
20956,1856
63160,31820
42820,61816
22774,36686
38736,30228
58105,22587
65482,15986
2029,50063
39231,42765
16413,56383
775,25029
7622,37534
54759,47269
28326,17534
27819,22809
31703,37397
46064,48052
46394,49250
26062,12630
8073,40779
36518,42110
34270,49638
40466,49290
22910,55430
31949,33135
27173,20535
16503,181
1140,37160
22599,33029
56521,32395
7244,23600
59920,19924
3958,12494
45046,41550
37794,57498
57789,46047
3173,1911
10779,26121
22683,14729
30896,48500
46582,48206
64999,24741
17736,34908
31359,29261
55011,9921
12182,27374
26088,43772
3835,56041
63436,24752
45334,34670
55328,18276
22729,57995
28541,44703
19598,54038
22413,65071
12277,25223
36678,16670
14841,40763
42592,31396
12933,40855
47362,15098
17703,34789
62607,45789
46727,6213
7678,34822
37329,4995
16609,36627
56636,41376
11199,63629
13344,11108
34416,23348
24327,30149
60725,50631
32847,34461
48013,55855
806,1534
11891,7121
37376,62276
32168,36540
58288,6260
52196,34328
10093,17423
20793,53627
32092,63424
47584,8996
60242,35530
40176,39092
25459,16593
56101,21815
574,12870
45432,27148
54934,10734
40232,15676
46945,31891
7249,51971
40904,62428
30653,44511
51394,58554
33459,43281
64508,37984
52925,27871
603,58697
59889,40611
17639,36773
16613,35063
29607,44901
64167,44645
49214,25670
34382,17110
55372,28720
56045,2703
2204,58368
13710,34838
19210,56498
47292,49696
36562,20810
6296,18220
4071,56997
29213,47679
23880,8284
38276,62392
5859,26305
37121,11827
42255,51293
3532,27312
57107,39793
13254,3230
40090,10178
63442,1610
1715,54545
37864,60668
26435,40225
59438,6582
21101,6927
10439,1157
30867,7153
36091,15593
46937,8091
21581,30191
54172,13056
8049,51491
22292,2504
21009,37827
11751,12453
56076,42736
3394,47162
3722,12594
7548,20192
75,5817
34202,35010
16582,59806
60125,6143
50494,27974
60467,7057
2452,23368
1410,634
1950,54694
60977,64227
20889,44507
58477,39183
51731,2673
40943,35389
28537,25019
15119,25181
55787,41049
60693,8871
16042,20818
13950,8582
6559,60525
19293,52095
45174,462
39478,63374
9305,51355
41078,37326
34562,56570
33042,25482
61073,31043
39746,6714
20831,45613
45823,7629
11864,48876
9189,44023
17501,59519
50456,20652
48287,44909
54403,40289
61883,8361
50083,49025
45169,18979
56036,48408
13373,41311
3668,776
19383,56053
33178,3266
62732,52464
54016,8260
28074,10322
12943,58589
45376,2948
32028,25984
46408,6236
46766,25398
47032,2380
65285,42775
25100,61936
21069,55279
19413,58471
52849,44067
36999,40517
56324,48952
6130,60010
10021,55607
63111,22597
34190,47126
43173,53687
56196,60856
60576,1764
33542,53982
45500,61216
4366,63126
6628,6168
26260,33864
39005,50303
53306,28514
38476,4656
23470,33846
53764,26936
40879,59645
63794,14762
48142,57750
40356,47576
34116,29560
45163,39385
20928,40708
48860,61504
35035,30409
6878,30438
65180,15872
52183,16917
31287,40053
46784,45060
54360,47340
64584,26460
10263,59989
34343,57573
26171,36393
17830,30590
9907,13585
37851,8649
8421,43255
1347,24353
30755,40705
16361,7595
46731,9977
16852,19848
62630,61054
25409,54899
29137,13187
60365,56431
56992,9444
14441,55083
61921,29715
26163,24977
28423,58821
28607,50317
14826,52114
43766,52558
42468,60440
3379,13457
9242,35906
58435,46625
63405,335
59294,30118
7708,35456
60311,46293
32677,43191
30765,30415
11054,58550
39946,434
55252,63368
11388,20960
2568,48924
9837,22287
9235,57457
22294,4462
15278,42038
53250,31226
2015,36781
33234,11338
63456,46372
33833,28139
48137,21195
7759,55453
25302,22318
19246,17590
24733,60863
38697,51435
44603,38441
56094,45094
16934,11518
17872,7572
55612,1440
18920,63228
52458,64146
49140,21928
8051,34001
50652,45888
2112,14980
11879,53797
31929,60411
27105,52243
27931,14601
57314,3802
3868,21376
10052,29048
64751,33597
29159,3237
619,22489
17115,31945
13517,39279
2167,34997
35508,30568
32348,31936
45817,2107
52031,34061
7513,27035
34849,57427
61323,7161
1046,22126
45285,6391
19840,10180
64552,36924
19121,58467
17558,48110
64086,49070
21976,21356
36858,2082
56662,25262
34299,11753
11908,46264
62165,65383
27530,12850
48510,33926
12989,6367
60351,47245
28907,28505
10519,41813
40902,41118
30528,21892
33041,28355
56968,44188
50701,431
1811,41841
54495,30893
34991,13821
28023,12725
17370,27906
8763,45609
42286,10934
51582,26758
44485,32215
23956,10056
36435,2225
59492,28056
30554,58754
33750,9262
55219,7697
61796,6808
61009,35075
61701,9495
4097,45363
25632,31588
46923,22969
1004,51152
791,35157
49847,63989
20654,39222
64838,21278
51839,8781
47044,37624
24716,26992
50620,39712
8748,61968
59931,9737
25229,35119
37397,17319
57944,35564
51800,37612
60123,33993
35107,41985
20865,4531
3758,31542
57546,54130
6957,55759
42083,29505
15427,11809
61749,20935
55742,60102
24289,275
28611,31393
65011,19025
54179,12161
63747,41185
29331,57841
64326,50462
45210,41922
45334,34670
5345,60179
54941,10175
25426,8906
12080,35572
22890,9746
10854,18238
58100,2216
39397,30199
29182,50182
13768,60892
9259,11161
54853,26455
45238,34574
9449,32427
61150,41702
34490,14562
50795,13273
48810,53586
27398,23262
15888,6612
56244,40040
28430,39062
10495,1997
44654,1782
43196,53792
15576,42604
45491,42001
43507,36433
31293,2911
65445,10423
62156,18352
51066,22690
30671,20253
45751,35317
15787,53785
27509,18183
59929,1883
28947,63857
9416,37084
3671,36757
32390,12638
12258,48858
9305,51355
3043,10177
32744,252
19457,25907
10734,51062
50812,63456
21049,29307
53345,31123
233,62123
65195,50969
43061,29895
55409,4643
3869,4927
30672,35732
56505,3067
16009,37451
47110,65502
6511,52925
43098,2690
64795,10505
14182,42046
11316,8680
64235,50521
43756,22224
22036,20680
44929,13235
56692,30248
51363,24705
25406,12102
42545,62179
21764,54328
49031,62789
58007,46037
28137,20395
5686,52110
17174,30062
20148,58216
15608,39052
63675,8105
62308,14488
28664,21388
16731,9289
19069,13727
58743,59829
6462,55622
4366,63126
7701,14247
61414,36798
10753,63283
15490,20858
52359,16965
19886,8758
6747,15689
59554,45466
4402,20906
32339,39089
20843,63193
32045,34767
15408,13300
28339,15633
40104,46524
62188,7888
42709,56167
21203,43057
57873,33731
10867,32721
58017,2515
34846,14630
53037,50639
14729,54603
61720,29868
45302,1870
34344,9788
22651,49001
28247,12181
63100,18400
31553,11891
34984,18876
53428,24936
55894,57262
6968,37324
37871,46653
48169,1515
7706,25154
7454,36390
60581,7607
19692,50384
36668,4000
24109,12495
55366,64030
51581,46239
24613,31287
65478,49310
20328,2940
42719,13997
57641,24299
26058,2162
26025,44139
29101,63311
12318,57638
44613,48983
27454,38726
43320,33740
62644,52584
13829,54807
8978,20874
60750,54742
10578,48330
64849,1027
10713,61211
15085,43663
65122,62554
4324,34584
51344,41812
18360,31052
15091,41809
1531,44521
42490,41506
25650,25770
36856,45964
38038,27630
41132,10128
63571,36529
63865,47035
58510,60182
35494,6270
41448,52988
63150,41782
64666,51138
54924,37744
21350,59454
56168,57212
56190,26246
21554,62634
38125,143
62304,932
9241,40283
20600,17676
35728,20052
6130,60010
26182,48158
8546,51034
49320,41404
4953,9115
62309,55927
42610,23530
26192,45332
26676,50664
857,13211
31281,48867
30446,54390
40685,30351
28838,17022
19409,14723
14948,11160
46444,5200
2084,17240
22851,15137
39178,65202
5292,54160
7520,47524
7916,29392
16876,35280
41345,49587
34536,39932
19195,28393
4610,18426
61767,38405
9851,53609
56228,31704
55636,16904
13758,28358
61399,48661
18286,30710
9542,56094
2883,39201
23855,46973
3646,38470
49947,4873
49979,52009
26688,23172
7968,38500
52524,15632
59195,18217
43035,59401
7462,52222
59477,47079
19901,14303
11011,65249
29562,27810
35727,18909
5791,13677
57734,17502
2123,65209
47126,25198
15109,19223
20782,52918
35045,28919
38445,43215
59819,1561
47185,28419
34718,21926
979,60721
23920,3636
32241,19107
47388,63872
49100,51376
8101,34999
18317,36399
32831,37389
11838,63046
57122,3866
47281,26211
41847,35765
43987,46385
26833,21123
20825,54683
47982,5110
13986,21402
3183,40381
7592,28348
9136,22644
38980,22136
47929,18299
56839,30917
12304,38868
56880,37364
14263,52981
6804,32840
60909,3471
24179,60369
9207,52533
12013,59023
49924,63032
25552,28564
55641,7579
10198,36910
3528,26076
22575,53885
2607,41085
42496,28484
29862,28286
60034,33658
39292,49888
2945,18355
32265,8395
58195,59825
33228,34480
55075,46593
32248,17804
55148,33360
26954,7922
3449,13243
57949,19071
18655,9389
50182,21470
1114,36482
57499,49545
49860,53752
55961,51931
41210,2338
15500,64880
25263,7165
27045,65207
4129,10323
3464,52124
47334,23742
39041,11443
52478,65286
19520,1668
55046,44766
15967,47917
22485,43111
119,49333
29910,54574
20380,42752
56884,32744
37743,5309
6932,1480
25941,21735
32831,37389
25215,14925
56492,56208
16304,48244
6850,45754
53894,23902
14561,34579
14574,17014
55660,41040
53508,55352
20698,46594
14414,49366
41846,40142
52386,56730
38259,36561
39168,10820
64706,61626
20364,21616
8038,35902
16739,61505
44958,56742
62471,41669
33474,64186
12068,53848
59713,41075
47145,27115
8486,22526
55612,1440
47114,17842
32283,49673
35220,56136
31032,46028
58604,15568
36528,22388
30581,64263
36521,43371
8241,51427
33219,59553
56650,56050
42126,43798
4591,43069
19363,1921
39952,11220
52234,20914
18317,36399
8206,44438
12818,11402
38217,32267
50998,21646
49698,9754
28749,10735
35206,27742
2890,7410
44700,3584
45365,4551
25019,12457
63141,62391
375,44469
57533,27359
61056,60612
39371,59705
33654,48334
38622,19174
34491,25001
3708,65504
15463,46117
62996,45256
51405,38255
32039,49125
64402,12042
104,124
56621,10191
50261,48103
31837,32895
55527,15269
23142,38718
37393,54211
6623,36269
34691,63585
15907,10497
54557,36159
11583,13069
3423,1581
47370,24242
42763,27769
50207,62957
54837,9927
54266,58402
35696,53300
48529,34883
31074,16218
7914,43154
63484,30816
54378,45330
15681,60531
23309,26287
15312,34708
44554,32690
20984,29068
20500,14024
63846,33342
10657,19667
3214,37654
50023,59173
34202,35010
47956,61448
30595,2145
18132,48776
48544,52196
7821,48431
30582,55502
3431,64805
1032,1308
43081,20747
47613,9759
43127,59573
18160,36532
29968,61652
26230,39886
44303,28765
56729,37339
1009,17571
10358,63950
64051,32145
63742,41734
56870,33022
51526,63262
54338,55098
830,3910
34713,42971
21296,1780
6998,5294
15425,3955
55893,26087
5804,24976
39915,32345
25261,4175
23820,13552
21033,4075
26319,57885
12224,16644
59661,55471
42459,40905
7654,20926
29284,41880
58108,65376
46623,37869
1686,31214
56245,60743
31760,52180
15746,39546
60927,49357
10145,40659
31782,21246
48624,4532
45364,41704
47898,57154
41725,41759
5616,27060
21880,54796
19116,52624
50971,48905
9600,32708
60884,37256
4631,12373
8597,5159
51067,9833
41788,64416
3029,42087
52798,22086
3087,43869
43135,9293
50700,44528
48190,22598
58951,21253
345,9627
54740,22920
4064,27940
15250,28426
57381,64055
46182,27966
22460,6432
43330,60474
33830,23294
24449,33715
4066,24282
20814,61910
61529,31899
55317,52647
6900,49320
7354,29410
47020,54928
55018,41106
57697,8851
15538,24618
11219,13617
22118,27454
32756,5544
48566,32782
31145,14443
50828,9072
55429,47511
17812,53064
4702,2406
18797,49679
767,19917
43950,46134
36522,33106
25146,60770
31592,49020
18847,15469
16580,13304
56051,33617
11805,65087
10441,4747
58785,53459
21888,20420
6891,42329
34091,55449
53776,5588
38172,56704
63062,37806
53523,6513
20258,7962
17074,64042
40936,24828
708,4600
60236,14128
57744,14420
32074,15090
49160,10524
29821,27551
31509,29863
48562,39210
63500,3056
52590,4598
36081,9635
38037,25383
57727,2381
8647,6533
51996,1920
17003,38873
61226,30418
937,32363
43744,34852
24760,16972
53541,40759
41406,29382
59025,12611
56644,35704
29552,63540
15588,56088
